,dropout,male,math_ss,read_ss,gifted,ever_alternative,iep,pct_days_absent,gpa,frpl,ell,race_num
37745,0,0.0,-1.0,-1.0,0,0,0,39.55357,0.60000002,-1.0,0,0
37746,0,1.0,74.0,80.0,1,0,0,6.7814288000000005,3.8119502,1.0,0,1
37747,0,0.0,50.0,50.0,0,0,0,3.4921091,2.75,0.0,0,0
37748,0,1.0,52.0,43.0,0,0,0,1.7683453999999998,2.489455,1.0,0,0
37749,0,1.0,-1.0,-1.0,1,1,0,16.216217,2.0,1.0,1,1
37750,0,0.0,8.0,39.0,0,0,0,6.3072462,2.1905,1.0,0,0
37751,0,1.0,1.0,0.0,0,1,1,18.116961,1.518,1.0,0,0
37752,0,1.0,-1.0,-1.0,0,0,0,4.5183615999999995,2.698,1.0,1,4
37753,0,1.0,0.0,0.0,1,0,1,6.8797102,2.8915,1.0,0,0
37754,0,0.0,52.0,36.0,0,0,0,1.278761,3.0935001,1.0,0,0
37755,0,1.0,39.0,41.0,0,0,0,5.9728575,2.8306501,0.0,0,0
37756,0,0.0,44.0,59.0,0,0,0,1.7517731,2.7059999,0.0,0,0
37757,1,0.0,72.0,80.0,1,1,0,7.6385283,3.5444,1.0,0,0
37758,1,1.0,46.0,63.0,0,0,0,19.301588,1.7830000000000001,1.0,0,0
37759,0,0.0,56.0,39.0,0,0,0,10.769559,1.7200799999999998,1.0,0,1
37760,0,1.0,-1.0,-1.0,0,0,0,0.71401513,3.2973332,0.0,0,0
37761,0,0.0,1.0,37.0,0,0,1,4.3782234,2.4272852000000005,0.0,0,0
37762,0,0.0,44.0,45.0,1,1,0,10.295875,2.5,1.0,0,0
37763,0,0.0,64.0,80.0,0,1,0,7.8984261,3.9565001000000004,1.0,0,0
37764,1,0.0,-1.0,-1.0,0,1,0,6.9135594,-1.0,1.0,0,0
37765,1,1.0,23.0,50.0,0,0,0,3.7907648000000003,-1.0,0.0,0,0
37766,0,1.0,27.0,46.0,0,1,1,19.443396,1.61,1.0,0,0
37767,1,1.0,0.0,-1.0,0,0,0,1.8785714,1.0,1.0,0,1
37768,0,1.0,18.0,33.0,0,0,0,18.607477,0.64293331,1.0,0,0
37769,0,0.0,43.0,53.0,0,1,0,19.934109,2.6355,1.0,0,0
37770,0,0.0,-1.0,28.0,0,1,0,8.0053759,3.0,1.0,0,0
37771,0,0.0,0.0,43.0,0,0,0,16.552132,2.5615001,1.0,0,1
37772,0,1.0,66.0,62.0,1,1,0,2.2474074,4.0,0.0,0,0
37773,0,1.0,49.0,28.0,0,1,1,5.6340995000000005,3.02,0.0,0,0
37774,0,0.0,56.0,61.0,1,0,0,7.0440968999999996,2.4815001,0.0,0,0
37775,0,0.0,-1.0,-1.0,0,0,0,1.508721,3.0710001,1.0,0,3
37776,0,1.0,-1.0,-1.0,0,1,1,9.4699183,2.0805001,1.0,0,0
37777,0,0.0,31.0,59.0,0,0,1,6.8765955000000005,3.24,1.0,0,0
37778,0,0.0,55.0,60.0,0,0,0,6.757879300000001,2.855,0.0,0,0
37779,0,1.0,66.0,53.0,1,0,0,3.5803187000000007,3.0089998,0.0,0,0
37780,0,1.0,70.0,51.0,1,0,0,8.0425539,3.0615001,1.0,0,0
37781,0,0.0,44.0,75.0,0,0,0,3.9699142,3.4784998999999996,0.0,0,1
37782,1,0.0,26.0,36.0,0,1,1,13.8,1.1440001,1.0,0,0
37783,0,0.0,28.0,55.0,0,0,0,14.277431,1.7045,1.0,0,0
37784,0,1.0,59.0,55.0,0,1,1,5.0860057,2.5926666000000003,1.0,0,0
37785,0,1.0,25.0,17.0,0,0,0,0.04545455,2.7610002000000002,1.0,0,0
37786,1,1.0,-1.0,-1.0,1,1,0,46.019608000000005,0.66670001,1.0,0,0
37787,0,1.0,37.0,45.0,0,0,0,3.8617175,3.4524,1.0,0,0
37788,0,0.0,72.0,80.0,1,0,0,2.3777452,4.0,0.0,0,0
37789,1,1.0,23.0,54.0,0,1,0,7.260233900000001,0.64289999,1.0,0,1
37790,0,1.0,58.0,56.0,0,0,0,7.0814285,3.9095001000000003,0.0,0,0
37791,0,1.0,49.0,53.0,0,0,0,0.23554914,2.1355,1.0,0,0
37792,0,1.0,35.0,46.0,0,1,0,12.465224000000001,1.47975,0.0,0,0
37793,0,1.0,50.0,50.0,0,0,0,1.0741798,3.6174998,1.0,0,0
37794,1,0.0,24.0,41.0,0,0,0,13.076432,1.135,1.0,0,0
37795,0,1.0,-1.0,-1.0,0,0,0,0.0,2.0506535,0.0,0,0
37796,1,0.0,48.0,63.0,0,1,0,2.9170241000000003,3.2645001000000002,0.0,0,0
37797,0,1.0,55.0,40.0,1,0,0,0.83829784,3.8049998,0.0,0,0
37798,0,0.0,39.0,66.0,0,1,0,21.064379000000002,1.45,1.0,0,1
37799,0,1.0,7.0,38.0,0,1,0,4.6031518,2.3670001,0.0,0,0
37800,0,1.0,75.0,57.0,0,0,0,7.9161849,3.937,1.0,0,0
37801,0,1.0,-1.0,-1.0,0,0,0,11.92,2.2049999,1.0,0,4
37802,0,1.0,80.0,80.0,0,0,1,1.5762711999999999,3.69555,0.0,0,0
37803,0,1.0,36.0,29.0,0,1,0,11.283989,2.681,1.0,0,0
37804,0,1.0,36.0,34.0,0,0,0,3.4628482000000003,2.0650001000000002,1.0,0,0
37805,0,0.0,31.0,41.0,0,0,0,9.5983028,2.5945001,1.0,0,0
37806,1,0.0,23.0,56.0,0,1,0,20.617977,1.4870166999999999,1.0,0,0
37807,0,0.0,18.0,38.0,0,0,0,8.8272734,1.5556,1.0,0,1
37808,0,0.0,51.0,60.0,0,0,0,1.400287,3.9577,1.0,0,0
37809,0,1.0,25.0,43.0,0,0,0,4.1999998,1.9895999,1.0,0,1
37810,0,1.0,4.0,2.0,0,1,0,2.3814433,2.0506535,0.0,0,0
37811,0,0.0,24.0,50.0,0,0,0,7.9956894,1.8645,0.0,0,0
37812,0,0.0,61.0,75.0,0,0,0,3.580925,3.3101201000000002,1.0,0,0
37813,1,0.0,-1.0,-1.0,0,1,0,13.649789000000002,0.81809998,1.0,0,0
37814,0,1.0,80.0,80.0,1,1,0,13.308028,2.3555349999999997,1.0,0,0
37815,1,0.0,11.0,43.0,0,1,0,5.6222224,2.2737401000000004,1.0,0,0
37816,0,1.0,58.0,47.0,0,0,0,6.1654782,1.98965,1.0,0,0
37817,1,1.0,60.0,51.0,1,0,0,0.6203438,1.383,1.0,0,0
37818,0,1.0,58.0,78.0,1,0,0,13.61151,2.9749999,1.0,0,0
37819,0,1.0,-1.0,19.0,0,0,0,0.28999999,2.4407001,0.0,0,1
37820,0,0.0,68.0,71.0,0,0,0,10.135448,2.471,1.0,0,0
37821,1,1.0,17.0,18.0,0,1,0,27.571026,1.0808001,1.0,0,0
37822,0,1.0,73.0,53.0,0,0,0,2.0143886,4.0,0.0,0,0
37823,0,1.0,26.0,45.0,0,0,0,14.472678,3.3289999999999997,1.0,0,0
37824,1,0.0,-1.0,-1.0,0,1,0,24.302103,-1.0,1.0,0,0
37825,1,1.0,38.0,45.0,0,0,0,4.1832609,1.302865,0.0,0,0
37826,0,1.0,58.0,50.0,0,0,0,3.2456647999999997,3.2125001,0.0,0,0
37827,0,1.0,71.0,59.0,1,0,0,2.1914287,3.0046,0.0,0,0
37828,0,0.0,42.0,50.0,0,1,0,5.0966811,2.7465,1.0,0,0
37829,0,1.0,37.0,51.0,0,0,0,5.186746599999999,1.8,1.0,0,0
37830,1,1.0,0.0,-1.0,0,1,1,43.028572,0.76920003,1.0,0,0
37831,0,0.0,64.0,58.0,0,1,0,2.3479533,3.7925,1.0,0,1
37832,0,1.0,51.0,44.0,0,0,0,7.0526314,2.3600001,1.0,0,1
37833,1,1.0,37.0,46.0,0,0,0,16.229017000000002,1.4,1.0,0,0
37834,0,0.0,52.0,68.0,0,0,0,10.055233,2.7449999,1.0,0,0
37835,1,1.0,-1.0,-1.0,0,0,1,19.84585,1.979,1.0,0,0
37836,0,0.0,59.0,51.0,0,0,0,2.5416667,2.8065,1.0,0,0
37837,1,1.0,-1.0,-1.0,0,0,0,11.10029,2.2292199,0.0,0,0
37838,0,0.0,1.0,44.0,0,0,0,5.9942855999999995,1.8,1.0,0,0
37839,0,0.0,35.0,63.0,0,0,0,4.8427153,3.1120901,1.0,0,0
37840,0,1.0,41.0,49.0,0,1,0,8.472542800000001,2.3499999,1.0,0,0
37841,0,1.0,4.0,28.0,0,1,1,2.544101,2.634855,1.0,0,1
37842,0,0.0,68.0,75.0,0,0,0,1.6057142,2.8734002,0.0,0,0
37843,1,0.0,24.0,44.0,0,0,0,26.139999,1.429,1.0,0,0
37844,1,1.0,-1.0,-1.0,0,1,0,0.0,-1.0,0.0,0,1
37845,0,1.0,-1.0,-1.0,0,1,0,8.1283779,3.4474299,1.0,0,0
37846,0,1.0,36.0,32.0,0,0,0,6.1711845,3.7543665999999996,1.0,0,1
37847,0,0.0,62.0,56.0,0,0,0,4.3357987,3.3575001,1.0,0,0
37848,0,1.0,50.0,47.0,0,0,0,5.8381925,2.5285001,1.0,0,0
37849,0,0.0,72.0,69.0,1,1,0,3.5748506,3.9445,1.0,0,0
37850,0,0.0,61.0,60.0,0,1,1,1.1735419,4.0,1.0,0,0
37851,0,0.0,34.0,39.0,0,0,0,7.0434151,1.8625,1.0,0,0
37852,0,0.0,74.0,80.0,1,0,0,1.0705036,3.6719998999999994,1.0,0,0
37853,1,1.0,41.0,49.0,1,0,0,8.375701,0.69,1.0,0,0
37854,0,1.0,59.0,46.0,1,0,0,1.4618643999999998,3.4793501000000004,0.0,0,0
37855,0,1.0,8.0,35.0,0,0,0,1.5960453000000001,2.7480001,0.0,0,0
37856,0,0.0,68.0,56.0,1,1,0,3.1622641,3.95,0.0,0,0
37857,0,0.0,0.0,-1.0,0,1,0,13.657693,2.0785401,1.0,0,0
37858,1,0.0,39.0,35.0,0,1,0,18.401419,1.7079999,1.0,0,0
37859,0,1.0,39.0,19.0,0,1,0,17.206259,2.0093334,0.0,0,0
37860,0,0.0,-1.0,-1.0,0,0,0,9.880171800000001,2.0831499,0.0,0,4
37861,1,0.0,21.0,24.0,0,1,0,19.640562,2.76,1.0,0,0
37862,0,1.0,-1.0,-1.0,0,0,0,3.8330976999999997,3.3938998999999996,0.0,0,0
37863,0,1.0,6.0,31.0,0,0,0,8.1795845,2.4400001000000002,1.0,0,0
37864,0,0.0,49.0,52.0,0,0,0,20.957445,2.4605999,1.0,0,0
37865,0,1.0,80.0,74.0,0,0,0,0.75486821,4.0,0.0,0,0
37866,0,0.0,29.0,24.0,0,0,0,7.419864200000001,2.02,1.0,0,0
37867,0,0.0,22.0,50.0,0,0,0,8.8074074,2.75,1.0,0,0
37868,1,0.0,-1.0,27.0,0,1,0,1.5035869,0.28600001,0.0,0,0
37869,0,1.0,61.0,43.0,0,0,0,8.5514469,2.3025,1.0,0,0
37870,0,1.0,48.0,45.0,0,1,0,8.931419400000001,1.3954999,1.0,0,0
37871,0,1.0,44.0,53.0,0,0,0,5.552785900000001,2.53,0.0,0,0
37872,0,0.0,21.0,36.0,0,0,0,1.9769119,3.4925001000000004,0.0,0,0
37873,1,1.0,65.0,47.0,0,0,0,6.352273,2.4380002,1.0,0,0
37874,1,0.0,59.0,52.0,0,0,0,7.442253599999999,2.9809999,0.0,0,0
37875,0,1.0,42.0,52.0,0,0,0,1.1355932,1.5519,0.0,0,0
37876,0,0.0,14.0,26.0,0,0,0,18.039939999999998,1.9579999,1.0,0,0
37877,0,1.0,16.0,35.0,0,0,0,6.6478267,1.6705,1.0,0,0
37878,0,1.0,72.0,66.0,0,0,0,6.2123384,3.3380001000000004,0.0,0,0
37879,0,0.0,34.0,42.0,0,1,0,4.0645161,2.191,1.0,0,0
37880,0,0.0,74.0,70.0,0,0,0,6.0923295,3.9222,0.0,0,0
37881,0,0.0,38.0,43.0,0,0,0,1.0257143,2.9134998,0.0,0,0
37882,0,1.0,61.0,46.0,1,0,0,8.353693,2.6034999,0.0,0,0
37883,0,1.0,47.0,72.0,1,0,0,13.836469000000001,3.2262499,1.0,0,0
37884,0,0.0,23.0,39.0,0,0,0,16.730673,3.0096667,1.0,0,0
37885,0,1.0,32.0,39.0,0,0,1,10.877611,1.6949999,1.0,1,2
37886,0,0.0,56.0,70.0,0,0,0,23.147493,3.3966501000000004,1.0,0,0
37887,0,0.0,18.0,46.0,0,0,1,2.688889,3.6500001,1.0,0,3
37888,0,0.0,49.0,50.0,0,0,0,16.666666,2.5860000000000003,1.0,0,0
37889,0,0.0,-1.0,-1.0,0,1,0,3.3333333,3.892,1.0,0,0
37890,0,0.0,49.0,54.0,0,1,0,4.1981673,3.096,1.0,0,0
37891,0,1.0,27.0,36.0,0,0,0,3.763006,1.69135,1.0,0,0
37892,0,1.0,79.0,59.0,1,0,0,4.8141264999999995,3.7384,0.0,0,3
37893,0,0.0,27.0,44.0,0,0,0,23.357477,0.87199998,1.0,0,0
37894,0,1.0,-1.0,-1.0,0,0,0,8.756916,2.0650001000000002,0.0,0,1
37895,0,0.0,46.0,29.0,0,0,0,2.0229557000000002,3.3270449999999996,0.0,0,1
37896,1,1.0,11.0,46.0,1,0,0,8.770745300000002,1.10405,1.0,0,1
37897,0,1.0,54.0,38.0,0,1,0,19.021559,1.9605,0.0,0,0
37898,0,0.0,46.0,58.0,0,0,0,2.5328572,3.9582,0.0,0,0
37899,0,0.0,26.0,49.0,0,0,0,2.2268786,3.1729998999999998,1.0,0,0
37900,1,1.0,-1.0,-1.0,0,1,0,0.0,-1.0,0.0,0,1
37901,0,0.0,67.0,80.0,1,0,0,5.2390809,3.75737,1.0,0,0
37902,0,1.0,55.0,35.0,0,1,0,0.0,3.0,1.0,0,2
37903,0,0.0,-1.0,-1.0,0,0,0,23.946120999999998,1.81085,1.0,0,1
37904,0,0.0,68.0,69.0,1,0,0,6.1039529,4.0,0.0,0,0
37905,0,1.0,0.0,-1.0,0,1,1,10.859247,2.0715765999999998,1.0,0,0
37906,0,0.0,-1.0,-1.0,1,0,0,1.7227011000000003,3.4362149,0.0,0,0
37907,0,0.0,46.0,41.0,0,0,0,4.8064995,3.5675001,1.0,0,0
37908,0,1.0,9.0,48.0,0,0,0,2.8627167,3.0050001,1.0,0,0
37909,0,1.0,41.0,68.0,0,0,0,2.8076379,2.8385,0.0,0,0
37910,0,1.0,68.0,70.0,1,0,0,5.7031703,3.5589999999999997,0.0,0,0
37911,1,1.0,60.0,42.0,0,0,0,8.1898556,1.35875,0.0,0,4
37912,0,1.0,23.0,33.0,0,0,1,5.1002827,2.7350001,1.0,0,0
37913,0,1.0,45.0,43.0,0,1,0,4.8446746,2.7735,1.0,0,-1
37914,0,0.0,68.0,71.0,0,0,0,3.2900002,3.90095,0.0,0,0
37915,0,1.0,36.0,39.0,0,0,0,6.551575700000001,1.4561751,0.0,0,0
37916,0,0.0,72.0,75.0,0,0,0,1.4950072,3.8594998999999994,0.0,0,0
37917,0,0.0,35.0,54.0,0,0,0,10.511662,2.9519999,1.0,0,0
37918,0,1.0,22.0,34.0,0,0,0,7.127167699999999,2.6894999,1.0,0,0
37919,1,1.0,-1.0,-1.0,0,0,0,2.0372491000000004,2.964,1.0,0,0
37920,0,1.0,49.0,56.0,1,0,0,11.802259,3.4671149,0.0,0,0
37921,0,1.0,7.0,31.0,0,1,0,5.604938,2.109,1.0,0,1
37922,0,0.0,26.0,48.0,0,0,0,6.5985188,2.595,1.0,0,0
37923,0,0.0,39.0,50.0,0,1,0,35.323288,2.642,1.0,0,0
37924,0,0.0,11.0,37.0,0,0,0,1.9928876,3.658,1.0,0,0
37925,0,1.0,37.0,52.0,0,0,0,4.9024386,1.79495,1.0,0,0
37926,0,0.0,30.0,50.0,0,1,0,7.230990400000001,2.845,1.0,0,0
37927,0,0.0,21.0,38.0,0,0,0,16.83041,2.3870001,1.0,0,0
37928,1,1.0,16.0,38.0,0,1,0,34.733565999999996,0.51104999,1.0,0,1
37929,0,0.0,24.0,68.0,0,0,0,4.3410072,1.9242001,1.0,0,0
37930,1,1.0,-1.0,-1.0,0,1,0,11.977942,2.0320001,1.0,0,1
37931,1,1.0,-1.0,-1.0,0,1,1,19.56912,1.071,1.0,0,0
37932,1,1.0,-1.0,-1.0,0,1,0,5.5156255,2.8600001,0.0,0,0
37933,0,1.0,6.0,19.0,0,0,0,18.099548000000002,1.61032,1.0,0,0
37934,0,1.0,72.0,61.0,0,0,0,3.8497852999999997,3.69665,1.0,0,0
37935,0,0.0,-1.0,41.0,0,0,0,6.708642,4.0,1.0,0,1
37936,0,1.0,41.0,46.0,1,0,0,5.9956584,3.1950002,0.0,0,0
37937,0,1.0,53.0,71.0,0,0,0,9.919770199999999,3.1325002,0.0,0,0
37938,0,1.0,18.0,33.0,0,0,0,15.257368,1.61,1.0,0,0
37939,1,1.0,46.0,23.0,0,1,0,16.5,-1.0,1.0,0,0
37940,0,1.0,35.0,23.0,0,1,0,21.784315,1.7775667000000002,0.0,0,0
37941,0,1.0,19.0,39.0,0,1,1,6.9597014999999995,1.6923099999999998,1.0,0,0
37942,0,0.0,75.0,61.0,1,0,0,3.4874074,4.0,1.0,0,0
37943,0,0.0,65.0,66.0,1,1,0,7.224956,2.77245,1.0,0,0
37944,1,1.0,16.0,32.0,0,0,0,5.6787262,2.33375,1.0,0,1
37945,0,1.0,18.0,33.0,0,0,0,2.6034236,2.83885,1.0,0,4
37946,0,1.0,46.0,46.0,1,0,0,8.1246462,2.845,1.0,0,0
37947,0,1.0,71.0,64.0,1,0,0,0.05179856,3.9212251000000005,0.0,0,3
37948,0,1.0,66.0,64.0,0,0,0,3.1741121,3.4819998999999995,1.0,0,0
37949,0,0.0,35.0,45.0,0,0,0,6.1623936,2.1538,1.0,0,1
37950,1,1.0,11.0,16.0,0,0,0,4.969740900000001,1.7410001,0.0,0,0
37951,0,0.0,39.0,49.0,0,0,0,5.0042315,2.1853333,0.0,0,0
37952,0,0.0,46.0,54.0,0,0,0,8.980000500000001,3.6639999999999997,1.0,0,0
37953,0,1.0,80.0,46.0,0,0,0,7.681817999999999,3.0434999,0.0,0,0
37954,0,0.0,52.0,80.0,0,0,0,9.638518300000001,2.3309999,1.0,0,0
37955,0,0.0,57.0,43.0,0,0,0,5.0542083,1.3199,1.0,0,0
37956,1,0.0,7.0,3.0,0,1,1,22.044989,1.27985,0.0,0,0
37957,1,1.0,25.0,34.0,0,0,0,6.5057144000000005,0.44119999,1.0,0,1
37958,1,0.0,1.0,24.0,0,1,0,35.391811,1.5143,1.0,0,0
37959,0,0.0,0.0,-1.0,0,1,0,22.519842,2.9583499,1.0,0,0
37960,0,1.0,35.0,39.0,0,0,1,2.7649703,3.6504998,1.0,0,0
37961,0,1.0,31.0,58.0,0,0,0,9.4429655,2.8494599,0.0,0,0
37962,0,1.0,46.0,59.0,0,0,0,1.0974576,2.6359999,0.0,0,0
37963,0,0.0,65.0,54.0,0,0,0,3.3923513999999995,3.414835,1.0,0,0
37964,1,0.0,37.0,35.0,0,1,0,23.190476999999998,1.1538,1.0,0,0
37965,0,1.0,2.0,11.0,0,0,1,8.279999700000001,2.80215,1.0,0,-1
37966,0,0.0,0.0,-1.0,0,0,1,12.858948,2.687,1.0,0,0
37967,0,0.0,19.0,41.0,0,0,0,2.3424853999999997,1.9979999,0.0,0,0
37968,0,0.0,38.0,45.0,0,0,0,3.9783237000000002,2.8169999,0.0,0,0
37969,0,1.0,0.0,-1.0,0,0,1,6.2402315,1.921,1.0,0,0
37970,0,1.0,-1.0,-1.0,0,1,0,0.0,-1.0,-1.0,0,1
37971,0,1.0,38.0,47.0,0,1,0,0.0,3.3329998999999995,1.0,0,0
37972,0,0.0,25.0,48.0,0,0,0,3.4406781000000004,3.6700001,0.0,0,0
37973,0,1.0,65.0,80.0,1,0,0,0.92444444,3.8969998,0.0,0,0
37974,0,1.0,46.0,55.0,0,0,0,10.867332000000001,2.1199999,0.0,0,0
37975,0,0.0,70.0,43.0,1,0,0,1.3172146999999998,3.5975001000000004,0.0,0,0
37976,0,1.0,58.0,57.0,1,0,0,2.6229987,3.7047501000000005,1.0,0,0
37977,0,0.0,30.0,29.0,0,0,0,11.253182,1.6119999999999999,1.0,0,1
37978,0,1.0,37.0,51.0,0,1,0,14.777937,2.0096002,0.0,0,0
37979,0,1.0,69.0,60.0,1,0,0,9.7553349,2.3045001,1.0,0,0
37980,0,0.0,25.0,35.0,0,0,0,18.359678,1.5339,1.0,0,1
37981,0,0.0,39.0,52.0,0,0,0,7.8249998,3.0753999,1.0,0,0
37982,0,0.0,37.0,46.0,0,0,0,2.1885715,3.1839999999999997,1.0,1,4
37983,0,1.0,34.0,8.0,0,0,0,4.6381984,1.5575,1.0,0,0
37984,1,0.0,-1.0,-1.0,0,0,0,24.503164,1.8425,0.0,1,2
37985,1,0.0,24.0,31.0,0,1,0,33.76128,1.3200001000000001,1.0,1,4
37986,0,1.0,-1.0,-1.0,0,0,0,5.5165467,3.0,0.0,0,0
37987,0,0.0,31.0,33.0,0,0,0,18.666666,1.3678833000000001,1.0,0,0
37988,0,1.0,70.0,55.0,0,0,0,1.2566996000000001,3.4454998999999997,0.0,0,0
37989,0,0.0,75.0,59.0,1,0,0,3.4910977,4.0,1.0,0,0
37990,0,0.0,53.0,80.0,0,0,0,9.4964228,3.5889499,0.0,0,0
37991,0,0.0,52.0,64.0,0,1,0,5.0231218,3.0335002,1.0,0,0
37992,0,0.0,49.0,47.0,1,0,0,7.9031792,1.18115,1.0,0,0
37993,0,0.0,35.0,41.0,1,0,0,3.6038782999999994,2.2042851000000003,0.0,0,0
37994,0,0.0,50.0,68.0,1,0,0,4.6977777000000005,3.4142498999999997,0.0,0,0
37995,0,1.0,70.0,46.0,1,0,0,8.8764038,2.7792501,0.0,0,0
37996,0,0.0,58.0,43.0,1,0,0,5.7934003,3.0934,0.0,0,0
37997,0,0.0,10.0,43.0,0,0,0,5.2699112999999995,2.885,1.0,0,0
37998,1,0.0,56.0,43.0,0,1,0,11.843703,2.3770001,1.0,0,0
37999,1,1.0,25.0,62.0,0,1,0,1.7709814,2.1559999,0.0,0,0
38000,0,0.0,25.0,43.0,0,0,1,0.91223025,3.7024498,0.0,0,0
38001,0,1.0,30.0,22.0,0,0,1,9.1326675,2.6750002,1.0,0,0
38002,1,0.0,0.0,-1.0,0,0,1,7.8421054,2.2667799,1.0,0,0
38003,0,1.0,22.0,35.0,0,0,1,6.125535500000001,0.14,1.0,0,0
38004,0,1.0,44.0,61.0,1,0,0,1.3150289,3.3348197999999996,0.0,0,0
38005,0,1.0,12.0,42.0,0,0,0,8.6621828,2.6255,0.0,0,0
38006,0,1.0,76.0,59.0,1,0,0,3.1875,3.8730001000000005,0.0,0,0
38007,0,1.0,80.0,71.0,0,1,0,1.2537764,3.9024998999999996,1.0,0,0
38008,0,0.0,9.0,43.0,0,0,0,7.391629200000001,2.217,1.0,0,0
38009,0,1.0,34.0,22.0,0,0,1,3.9934747,2.82955,1.0,0,0
38010,0,0.0,31.0,55.0,1,0,0,6.170497900000001,3.8800001,0.0,0,0
38011,1,0.0,42.0,42.0,0,0,0,14.500742,2.7674999,1.0,0,0
38012,0,0.0,62.0,66.0,1,0,0,7.008522999999999,3.8227501000000004,1.0,0,0
38013,0,0.0,46.0,80.0,0,0,0,14.868132000000001,3.1600001,1.0,0,0
38014,0,0.0,52.0,44.0,0,0,0,8.779829,3.9450002,1.0,0,0
38015,0,0.0,80.0,74.0,0,0,0,9.7042856,2.29,1.0,0,1
38016,0,0.0,63.0,64.0,0,0,0,5.9081630999999994,3.7220001000000003,1.0,0,0
38017,0,0.0,51.0,59.0,0,0,0,3.084058,3.6056051,0.0,0,0
38018,0,0.0,14.0,38.0,0,1,0,12.352031,1.6521,1.0,0,0
38019,0,1.0,49.0,77.0,1,0,0,4.7007093,3.5935001000000004,0.0,0,0
38020,0,1.0,0.0,-1.0,0,1,1,5.288168,2.1849998999999998,1.0,0,0
38021,0,1.0,46.0,18.0,0,0,0,4.6944857,2.8605549,1.0,0,0
38022,0,1.0,49.0,39.0,0,0,1,1.7445886999999998,3.47088,1.0,0,0
38023,0,0.0,-1.0,-1.0,1,0,0,8.6528664,3.0,0.0,0,0
38024,0,1.0,39.0,39.0,1,0,0,19.004227,0.29499999,1.0,0,-1
38025,0,1.0,71.0,68.0,0,0,0,11.523741000000001,3.0009999,1.0,0,0
38026,0,1.0,25.0,37.0,0,0,0,3.8340547,2.9759998,0.0,0,0
38027,0,0.0,0.0,-1.0,0,0,0,17.333334,2.2835,1.0,0,1
38028,0,0.0,43.0,47.0,1,0,0,18.090128,2.3805001,1.0,0,0
38029,1,0.0,0.0,-1.0,0,1,0,0.0,2.9000001,1.0,0,1
38030,0,1.0,-1.0,-1.0,1,0,0,4.1497178,4.0,0.0,0,4
38031,0,1.0,-1.0,-1.0,0,1,0,6.2961373,2.6670001,1.0,0,1
38032,0,0.0,-1.0,-1.0,0,0,0,4.898551,3.0869,1.0,1,2
38033,0,0.0,52.0,79.0,0,0,0,5.7249193,3.2470002,1.0,0,-1
38034,0,0.0,62.0,61.0,0,0,0,2.9571431,3.8913,1.0,0,1
38035,0,0.0,16.0,18.0,0,0,0,8.5698166,2.059,1.0,0,1
38036,0,1.0,18.0,35.0,0,0,0,14.865819,1.571,1.0,0,1
38037,0,0.0,-1.0,-1.0,0,1,0,4.824666000000001,2.0,1.0,0,0
38038,0,1.0,80.0,80.0,1,1,0,8.2042551,3.36795,0.0,0,0
38039,0,1.0,-1.0,-1.0,0,0,0,9.636363000000001,0.93839997,0.0,0,0
38040,1,0.0,-1.0,-1.0,0,1,1,8.7038622,3.3973998999999995,1.0,0,0
38041,0,1.0,51.0,24.0,1,1,0,6.955356599999999,2.5434999,1.0,0,0
38042,0,0.0,25.0,28.0,0,0,0,24.218391,1.571,0.0,0,0
38043,0,0.0,48.0,51.0,1,0,0,1.3671427999999999,3.1415,0.0,0,0
38044,0,0.0,80.0,61.0,1,0,0,3.182857,4.0,0.0,0,0
38045,0,0.0,38.0,49.0,0,0,0,8.616262400000002,1.845,1.0,0,0
38046,0,1.0,-1.0,-1.0,0,0,0,1.8985714,2.6965499,1.0,0,1
38047,0,0.0,74.0,59.0,0,0,0,15.060519000000001,3.427285,0.0,1,0
38048,1,1.0,80.0,80.0,1,0,0,15.300848,3.1394999,0.0,0,0
38049,0,0.0,80.0,75.0,1,0,0,11.789845,4.0,0.0,0,0
38050,0,0.0,-1.0,-1.0,0,1,0,3.2590089,4.0,1.0,1,2
38051,1,0.0,-1.0,-1.0,0,0,0,13.576369,3.0,0.0,0,-1
38052,1,1.0,-1.0,-1.0,0,0,0,2.9442816,4.0,0.0,0,0
38053,1,1.0,19.0,51.0,0,1,0,14.227139000000001,1.8259999999999998,1.0,0,0
38054,0,1.0,45.0,18.0,0,0,0,9.659047099999999,1.6670001,0.0,0,0
38055,0,1.0,19.0,36.0,0,0,0,1.4695036,2.0599998999999998,0.0,0,0
38056,0,0.0,33.0,55.0,0,1,0,5.737143,3.5974998,0.0,0,0
38057,0,1.0,68.0,52.0,1,0,0,0.06779661,3.7865,0.0,0,0
38058,0,0.0,39.0,50.0,0,0,0,10.65483,3.1519999999999997,1.0,0,0
38059,0,1.0,51.0,55.0,1,0,0,1.4271428999999998,3.1055501,0.0,0,1
38060,0,1.0,0.0,-1.0,0,0,0,8.5438595,2.3499999,1.0,0,0
38061,0,0.0,69.0,70.0,0,0,1,7.894582300000001,4.0,1.0,0,0
38062,1,1.0,-1.0,-1.0,0,1,0,0.0,2.4675,0.0,0,1
38063,1,0.0,-1.0,-1.0,0,0,0,5.705714700000001,1.738225,0.0,0,0
38064,0,1.0,41.0,50.0,0,0,0,0.52230215,2.22629,0.0,0,3
