sid,dropout,male,race_num,math_ss,read_ss,scale_score_11_math,scale_score_11_read,gifted,ever_alternative,iep,pct_days_absent,gpa,frpl,ell
97180,0,1.0,1,63.0,57.0,20.0,19.0,1,0,0,2.7251799,3.5294498999999995,0.0,0
97181,0,0.0,0,16.0,45.0,21.0,15.0,0,0,0,8.4912891,3.8902001000000004,1.0,0
97183,0,0.0,0,55.0,52.0,17.0,23.0,0,0,1,2.2028573,2.52565,1.0,0
97194,0,0.0,0,50.0,42.0,17.0,19.0,0,1,0,3.2474377,3.2732099999999997,0.0,0
97197,0,0.0,4,61.0,51.0,24.0,18.0,1,0,0,11.590327,3.0567,0.0,0
97199,0,1.0,2,48.0,39.0,21.0,27.0,0,0,0,1.7931526000000002,3.1721601,1.0,1
97200,0,1.0,0,66.0,68.0,26.0,22.0,1,0,0,6.327683400000001,2.1989999,0.0,0
97201,0,0.0,0,13.0,48.0,14.0,18.0,1,0,1,3.5712230000000003,2.099,0.0,0
97202,0,0.0,0,75.0,80.0,23.0,34.0,1,0,0,3.5887575,4.0,0.0,0
97204,0,1.0,0,24.0,23.0,16.0,14.0,0,0,0,3.2621849,2.0167949,1.0,0
97206,0,0.0,0,46.0,59.0,15.0,20.0,0,0,0,12.783037,2.4169002,1.0,0
97209,0,0.0,0,63.0,64.0,18.0,26.0,0,0,0,5.6906780999999995,3.3508,1.0,0
97212,0,1.0,0,46.0,54.0,17.0,21.0,0,0,0,3.1292612999999996,3.1865001,1.0,0
97213,0,0.0,0,35.0,54.0,14.0,19.0,0,0,1,7.2005734,2.9755001,1.0,0
97216,0,1.0,0,12.0,25.0,17.0,18.0,0,0,0,6.8319087,2.9474499,0.0,0
97218,0,0.0,0,55.0,54.0,25.0,25.0,1,0,0,2.3968256,3.3525,1.0,0
97221,0,1.0,0,0.0,-1.0,14.0,13.0,0,0,0,3.0526313999999997,1.9915,1.0,0
97226,0,1.0,0,29.0,43.0,18.0,15.0,0,1,0,7.5412425999999995,2.2409999,1.0,0
97228,0,1.0,0,9.0,4.0,16.0,12.0,0,0,0,3.3048434,2.576,0.0,0
97230,1,1.0,1,46.0,43.0,-1.0,-1.0,0,0,0,3.10745,3.0395,0.0,0
97236,0,1.0,0,25.0,35.0,14.0,12.0,0,0,1,6.605531200000001,2.6577501,1.0,0
97237,1,0.0,1,26.0,68.0,17.0,12.0,0,1,0,13.628388000000001,2.19015,0.0,0
97238,0,0.0,-1,-1.0,-1.0,16.0,15.0,0,1,0,3.4384165,2.1789999,0.0,0
97241,0,1.0,0,74.0,53.0,25.0,21.0,1,0,0,0.48652482,3.299,0.0,0
97242,0,1.0,0,69.0,68.0,17.0,22.0,0,0,0,3.5928056000000006,3.0244999,0.0,0
97243,0,0.0,0,29.0,62.0,15.0,20.0,0,1,0,2.980597,1.99905,1.0,0
97246,0,1.0,0,-1.0,-1.0,27.0,31.0,0,0,0,5.932961,2.5655,0.0,0
97247,0,0.0,0,8.0,43.0,15.0,14.0,0,1,0,8.077485099999999,2.0444999,1.0,0
97248,0,0.0,0,31.0,36.0,16.0,15.0,0,0,0,0.41431263,2.0695,0.0,0
97250,0,0.0,1,46.0,30.0,16.0,11.0,0,0,1,4.1014285,2.0799499,1.0,0
97252,0,1.0,0,37.0,44.0,17.0,13.0,0,0,0,6.8644795,2.9549999,0.0,0
97253,0,0.0,0,80.0,80.0,22.0,25.0,1,0,0,9.3978872,3.7047501000000005,1.0,0
97254,0,0.0,0,79.0,51.0,15.0,15.0,0,0,1,2.5245903,2.1010001,1.0,0
97255,0,0.0,0,41.0,39.0,13.0,11.0,0,0,0,4.1384182,3.6598601000000004,1.0,0
97256,1,0.0,0,0.0,-1.0,-1.0,-1.0,0,0,0,13.440629000000001,1.73625,1.0,0
97257,0,0.0,1,-1.0,-1.0,-1.0,-1.0,0,0,0,7.2982955,2.9632001,1.0,0
97258,1,1.0,0,14.0,21.0,-1.0,-1.0,0,1,0,30.5,0.80666667,1.0,0
97260,0,0.0,0,38.0,41.0,16.0,15.0,0,0,0,28.443009999999997,1.3726667,1.0,0
97264,0,1.0,0,30.0,39.0,-1.0,-1.0,0,1,1,9.1460314,1.6280000000000001,1.0,0
97271,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,10.280374,0.98360002,0.0,0
97274,1,1.0,3,65.0,63.0,25.0,24.0,1,0,0,10.886202,1.1273999,1.0,0
97276,0,0.0,2,27.0,42.0,17.0,16.0,0,1,0,12.252511,1.881875,1.0,1
97281,0,0.0,0,35.0,59.0,16.0,14.0,0,0,0,6.9400859,3.053,1.0,0
97285,0,1.0,0,65.0,48.0,16.0,18.0,0,1,0,0.9410072,2.87098,1.0,0
97286,0,1.0,0,0.0,19.0,14.0,14.0,0,0,1,4.4352942,1.8389467000000002,1.0,0
97287,0,0.0,0,19.0,53.0,15.0,14.0,0,0,0,6.8706398,2.6842,0.0,0
97288,0,0.0,0,16.0,39.0,19.0,11.0,0,0,0,4.8437052000000005,3.6206498,0.0,0
97289,0,1.0,0,70.0,69.0,25.0,20.0,1,0,0,0.0,3.4165001000000004,0.0,0
97294,1,1.0,0,0.0,-1.0,-1.0,-1.0,0,0,0,9.473988499999999,1.9184999,1.0,0
97295,0,0.0,0,25.0,42.0,16.0,19.0,0,0,0,1.5258493,3.2145,1.0,0
97297,1,1.0,0,35.0,21.0,-1.0,-1.0,0,0,1,37.839832,0.125,1.0,0
97302,0,1.0,0,-1.0,16.0,13.0,13.0,0,0,1,9.2845526,1.6865001,1.0,0
97304,0,0.0,0,30.0,52.0,26.0,33.0,0,0,0,0.0,3.7335,0.0,0
97305,0,0.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,12.687035,2.2204032000000002,1.0,0
97310,0,0.0,0,58.0,70.0,27.0,23.0,1,0,0,2.2156572,3.9656998999999997,1.0,0
97311,0,0.0,0,35.0,30.0,16.0,18.0,0,0,0,6.4742856,2.59075,1.0,0
97312,0,0.0,1,0.0,-1.0,15.0,14.0,0,0,1,11.098334,2.4300001,1.0,0
97313,0,0.0,0,49.0,61.0,18.0,22.0,0,0,0,0.99572647,2.8150001000000002,0.0,0
97314,0,0.0,0,38.0,64.0,23.0,11.0,0,0,0,15.439416,2.6775,1.0,0
97323,0,0.0,1,48.0,55.0,33.0,31.0,1,0,0,2.9757142000000005,3.5783,1.0,0
97325,0,0.0,0,38.0,35.0,15.0,21.0,0,0,0,6.1214285,1.2328,1.0,0
97326,0,1.0,0,22.0,37.0,15.0,15.0,0,0,0,0.66228068,2.32967,1.0,0
97332,0,1.0,3,80.0,80.0,21.0,16.0,0,0,0,3.9414287000000003,2.5332999,0.0,0
97335,0,0.0,0,61.0,64.0,16.0,20.0,0,0,0,12.217195,2.2035,1.0,0
97338,1,1.0,0,0.0,-1.0,-1.0,-1.0,0,0,0,12.840558999999999,0.40000001,0.0,0
97340,0,1.0,0,74.0,74.0,27.0,26.0,1,0,0,14.117985999999998,3.2735,0.0,0
97341,1,1.0,0,-1.0,29.0,15.0,14.0,0,1,0,0.0,2.5710001,1.0,0
97343,0,1.0,0,52.0,51.0,22.0,20.0,0,1,0,14.086257999999999,3.0380001,1.0,0
97345,0,1.0,0,54.0,61.0,16.0,26.0,0,0,0,2.3732193,3.02,1.0,0
97348,0,1.0,0,0.0,-1.0,14.0,7.0,0,0,1,0.0,2.6579549,0.0,0
97349,0,1.0,0,76.0,63.0,23.0,24.0,1,1,0,11.761421,3.3355,1.0,0
97352,0,0.0,0,35.0,28.0,16.0,17.0,0,0,0,4.7456646,2.7939998999999998,0.0,0
97357,0,1.0,0,53.0,66.0,21.0,12.0,0,0,0,5.6442862,3.415,1.0,0
97358,0,1.0,0,68.0,70.0,24.0,27.0,1,0,1,0.72197962,3.5960002,1.0,0
97359,0,0.0,0,11.0,39.0,15.0,15.0,0,0,0,24.42227,2.9286332,1.0,0
97361,0,1.0,0,45.0,54.0,17.0,18.0,0,1,1,8.3676682,2.0384998,0.0,0
97362,1,1.0,1,0.0,-1.0,14.0,13.0,0,0,0,9.7132664,1.1898,1.0,0
97363,0,1.0,0,61.0,29.0,23.0,31.0,1,0,0,4.3379149,3.1300001,1.0,0
97364,1,1.0,0,0.0,-1.0,-1.0,-1.0,0,0,1,7.8406825,1.806,1.0,0
97365,0,1.0,0,-1.0,-1.0,14.0,8.0,0,0,1,1.5149785,2.1073332000000002,0.0,0
97366,0,0.0,0,46.0,63.0,19.0,20.0,0,0,0,14.870589,3.6389998999999995,1.0,0
97370,0,0.0,0,30.0,54.0,16.0,15.0,0,1,0,2.642978,2.72,1.0,0
97371,1,0.0,-1,46.0,50.0,-1.0,-1.0,0,1,0,5.217948900000001,2.3025748999999998,1.0,0
97373,0,0.0,0,16.0,39.0,13.0,16.0,0,0,0,7.7577548,2.4289999,1.0,0
97374,0,0.0,0,0.0,-1.0,14.0,12.0,0,0,0,13.241176999999999,2.6410999,1.0,0
97376,0,0.0,0,32.0,60.0,14.0,15.0,0,0,0,12.332348,2.32075,1.0,0
97378,0,0.0,0,24.0,42.0,16.0,17.0,0,0,0,4.327683400000001,3.32605,1.0,0
97379,0,1.0,-1,50.0,35.0,25.0,14.0,0,0,0,6.4901133,1.6487501,0.0,0
97381,1,0.0,0,8.0,45.0,-1.0,-1.0,0,1,0,47.861111,0.17389999,1.0,0
97382,0,1.0,0,59.0,50.0,21.0,24.0,0,0,0,2.3054755,3.7841047999999997,0.0,0
97384,0,1.0,0,-1.0,-1.0,29.0,28.0,1,0,0,1.8661417000000002,3.7680001000000005,1.0,0
97385,1,1.0,2,-1.0,-1.0,-1.0,-1.0,0,0,0,32.278206,0.97302002,1.0,0
97386,0,1.0,1,0.0,-1.0,16.0,14.0,0,0,1,11.468572,2.2519999,1.0,0
97387,0,0.0,0,-1.0,-1.0,12.0,15.0,0,0,0,11.736842,3.11765,1.0,0
97388,0,1.0,0,57.0,61.0,24.0,22.0,1,0,0,3.8561254000000003,3.2360001,0.0,0
97390,0,0.0,0,65.0,61.0,21.0,16.0,0,0,0,4.3385048,3.6686301,1.0,0
97391,0,0.0,1,41.0,45.0,17.0,11.0,0,0,0,6.3133903,3.38555,1.0,0
97393,0,0.0,0,16.0,32.0,12.0,19.0,0,0,1,15.160283999999999,2.6199999,1.0,0
97398,0,1.0,0,55.0,58.0,16.0,15.0,0,0,0,10.340611,2.378,1.0,0
97402,0,0.0,0,0.0,-1.0,21.0,13.0,0,0,1,12.418605,2.0892,1.0,0
97405,0,1.0,0,43.0,24.0,18.0,20.0,0,0,0,9.766048399999999,1.77732,1.0,0
97407,1,0.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,4.7652917,-1.0,0.0,0
97408,0,1.0,0,47.0,52.0,16.0,19.0,0,1,0,18.757662,2.4724998,1.0,0
97409,0,1.0,0,18.0,12.0,14.0,20.0,0,1,0,10.34407,2.1199999,1.0,0
97416,0,1.0,0,38.0,56.0,13.0,15.0,0,0,1,8.9499998,2.03,1.0,0
97417,0,1.0,0,-1.0,15.0,-1.0,-1.0,0,1,1,6.918919099999999,1.5357,1.0,0
97420,0,0.0,1,52.0,44.0,18.0,28.0,0,0,0,1.8966521,3.5735002000000002,0.0,0
97422,0,1.0,0,80.0,80.0,34.0,30.0,1,0,0,0.68220335,3.9819998999999995,0.0,0
97423,0,1.0,0,21.0,31.0,16.0,23.0,0,0,0,6.077574299999999,2.2969999,1.0,0
97426,0,0.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,15.884936999999999,2.4169002,1.0,0
97428,0,0.0,0,55.0,57.0,17.0,27.0,1,0,0,1.0699999,3.7255502000000003,0.0,0
97433,0,1.0,1,80.0,70.0,26.0,29.0,1,0,0,5.170732,3.8097501000000005,1.0,0
97437,0,1.0,0,80.0,59.0,34.0,26.0,0,0,0,2.1737289,3.7039999999999997,0.0,0
97438,1,1.0,0,43.0,30.0,14.0,14.0,0,0,0,1.7956523000000002,1.875,1.0,0
97440,0,1.0,0,79.0,51.0,33.0,32.0,0,0,0,4.327221400000001,2.9400001000000002,0.0,0
97442,0,1.0,0,-1.0,-1.0,18.0,11.0,0,0,0,0.9942857,3.0,1.0,0
97443,0,0.0,0,35.0,71.0,-1.0,-1.0,1,1,0,54.326313,-1.0,1.0,0
97446,0,1.0,0,56.0,56.0,24.0,19.0,1,0,0,9.4426231,3.8074999,0.0,0
97447,0,0.0,0,37.0,65.0,16.0,16.0,0,0,0,4.3706899,2.7463999,1.0,0
97452,0,1.0,0,69.0,75.0,29.0,30.0,1,0,0,2.1290781,4.0,0.0,0
97457,0,0.0,1,22.0,41.0,16.0,18.0,0,0,0,5.438514700000001,2.9819999,1.0,0
97458,1,1.0,0,13.0,12.0,13.0,9.0,0,0,0,16.064417000000002,1.5,0.0,0
97461,0,1.0,0,41.0,39.0,17.0,14.0,0,1,0,7.057746400000001,1.848,0.0,0
97465,0,0.0,0,68.0,58.0,26.0,25.0,0,0,0,1.8349929,3.3450998999999997,0.0,0
97467,0,0.0,0,26.0,48.0,17.0,19.0,0,0,0,1.7728571,3.839,1.0,0
97468,0,0.0,1,0.0,33.0,16.0,14.0,0,1,0,59.218178,1.8570666,1.0,0
97469,0,1.0,4,-1.0,-1.0,15.0,16.0,0,0,0,3.8330976999999997,2.0994999,0.0,1
97472,0,1.0,1,0.0,13.0,12.0,12.0,0,0,1,12.968477,1.6921999,1.0,0
97473,0,1.0,0,45.0,49.0,16.0,12.0,0,0,0,6.8740401,2.2939998999999998,0.0,0
97475,1,1.0,0,66.0,70.0,-1.0,-1.0,1,1,0,7.3965516000000004,2.9549999,0.0,0
97476,0,1.0,0,-1.0,19.0,16.0,12.0,0,0,0,2.9004266,2.5739999,1.0,0
97477,0,0.0,0,44.0,62.0,19.0,16.0,0,1,0,0.04604317,2.8329999,1.0,0
97484,0,0.0,0,40.0,42.0,18.0,24.0,0,1,0,28.104692,2.5658,1.0,0
97485,1,1.0,1,11.0,26.0,-1.0,-1.0,0,0,0,2.3285713,1.4,1.0,0
97486,0,0.0,0,39.0,55.0,18.0,27.0,0,0,0,5.0823531,2.5739999,1.0,0
97487,0,0.0,0,34.0,31.0,16.0,11.0,0,0,0,13.579179000000002,3.0549998,1.0,0
97489,0,1.0,0,56.0,75.0,16.0,19.0,0,0,0,7.441726700000001,1.5959999999999999,0.0,0
97491,0,1.0,0,58.0,80.0,25.0,19.0,0,0,0,3.6334777000000003,3.7880001000000005,0.0,0
97494,0,1.0,0,0.0,11.0,15.0,14.0,0,0,1,5.630681500000001,2.4629998,1.0,0
97496,1,0.0,1,7.0,32.0,-1.0,-1.0,0,1,0,4.9945797999999995,0.0,1.0,0
97497,0,1.0,0,0.0,-1.0,-1.0,-1.0,0,1,0,9.2639294,3.842,1.0,0
97503,1,1.0,0,14.0,51.0,-1.0,-1.0,0,1,0,17.673914,2.3636668,1.0,0
97505,0,0.0,0,29.0,41.0,20.0,22.0,0,0,0,3.7120345,2.6044998,0.0,0
97508,0,1.0,0,62.0,48.0,18.0,23.0,0,0,0,4.967236499999999,2.98,0.0,0
97514,0,0.0,0,53.0,59.0,18.0,16.0,0,0,0,8.97155,3.1760498999999998,0.0,0
97515,1,1.0,0,80.0,61.0,23.0,22.0,1,0,0,16.319860000000002,3.6536899,0.0,0
97518,0,0.0,0,72.0,61.0,25.0,27.0,1,1,0,5.036232,3.9089998999999995,1.0,0
97520,0,0.0,1,72.0,75.0,23.0,30.0,0,0,0,2.0572245,3.5376501000000005,1.0,0
97521,0,1.0,1,18.0,10.0,14.0,14.0,0,0,0,4.932494200000001,2.6705,1.0,0
97522,0,1.0,4,-1.0,-1.0,17.0,13.0,0,1,0,1.6387284,2.3199999,1.0,1
97523,0,0.0,0,63.0,60.0,18.0,16.0,0,0,0,6.165714299999999,2.9408951,0.0,0
97524,0,1.0,0,-1.0,-1.0,16.0,11.0,0,0,0,12.502133,2.0503001,1.0,0
97525,0,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,-1.0,-1.0,0
97526,0,1.0,0,39.0,37.0,20.0,23.0,0,0,0,1.7283237,2.71333,0.0,0
97527,0,0.0,2,56.0,68.0,23.0,22.0,1,0,0,3.6770983,3.79,1.0,0
97534,0,1.0,0,47.0,66.0,15.0,19.0,1,1,0,6.075931099999999,2.1956667999999997,0.0,0
97536,0,0.0,1,28.0,34.0,15.0,12.0,0,1,0,6.9572368,2.5165,1.0,0
97537,0,0.0,1,0.0,23.0,15.0,14.0,0,0,0,24.540171,1.0881,1.0,0
97541,1,0.0,1,39.0,50.0,-1.0,-1.0,0,0,0,25.211765,1.05,1.0,0
97543,0,0.0,1,41.0,74.0,15.0,19.0,1,0,0,8.7787361,3.0250001,1.0,0
97544,0,0.0,0,80.0,78.0,19.0,29.0,0,0,0,10.025111,3.5769998999999997,1.0,0
97545,0,0.0,0,45.0,45.0,16.0,18.0,0,0,0,12.279886999999999,3.2916667,0.0,0
97547,0,1.0,0,47.0,44.0,16.0,20.0,0,0,0,11.454805,2.4200001,1.0,0
97548,1,0.0,0,52.0,64.0,-1.0,-1.0,0,0,0,1.3906705,3.7960000000000003,0.0,0
97549,0,1.0,0,52.0,63.0,17.0,26.0,0,0,0,3.5202899,3.5440001000000003,0.0,0
97550,0,0.0,1,32.0,51.0,15.0,16.0,0,0,0,6.5574961,2.4414999,0.0,0
97552,0,0.0,0,55.0,48.0,17.0,25.0,0,0,0,13.368984,2.523,1.0,0
97553,0,1.0,0,41.0,54.0,17.0,22.0,0,0,0,1.5649716999999999,2.7049999,0.0,0
97555,0,1.0,0,10.0,29.0,12.0,14.0,0,1,0,1.7567954,3.0089998,1.0,0
97556,0,0.0,0,64.0,59.0,24.0,24.0,0,0,0,3.5665722,3.6651001000000005,0.0,0
97557,1,1.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,-1.0,0.0,0
97558,1,0.0,1,-1.0,-1.0,-1.0,-1.0,0,0,0,5.1570578000000005,1.86035,1.0,0
97563,0,0.0,0,19.0,35.0,14.0,16.0,0,0,1,17.662577,2.309,0.0,0
97567,0,0.0,1,-1.0,28.0,14.0,12.0,0,0,0,4.349206400000001,2.2381001,1.0,0
97568,0,1.0,0,47.0,42.0,19.0,21.0,0,0,0,5.304721400000001,2.7319999,0.0,0
97572,0,1.0,0,18.0,29.0,-1.0,-1.0,0,0,0,8.96875,1.182,0.0,0
97573,0,1.0,0,56.0,44.0,24.0,13.0,0,0,0,4.9788837,2.576,0.0,0
97574,1,1.0,0,9.0,34.0,14.0,14.0,0,0,1,4.824389900000001,2.3329999,1.0,0
97575,0,1.0,0,22.0,28.0,16.0,12.0,0,0,0,7.5953755,1.9751,1.0,0
97576,0,0.0,4,68.0,54.0,31.0,36.0,1,0,0,3.8108106,4.0,1.0,0
97579,0,0.0,0,22.0,55.0,16.0,15.0,0,0,0,6.8528571,2.6424999,1.0,0
97580,0,1.0,0,80.0,70.0,26.0,29.0,1,0,0,6.1271672,3.5395,0.0,0
97581,0,1.0,0,32.0,53.0,16.0,17.0,0,0,0,1.0257143,2.3109999,0.0,0
97583,0,0.0,0,-1.0,-1.0,16.0,10.0,0,0,0,36.174606,1.9416799999999999,1.0,0
97584,0,0.0,0,42.0,43.0,15.0,15.0,0,0,0,4.6164775,2.5123,1.0,0
97589,0,0.0,0,51.0,39.0,16.0,12.0,0,0,0,4.7927008,3.4099998,1.0,0
97591,0,1.0,0,-1.0,27.0,14.0,13.0,0,0,1,1.1764706,2.5250001,1.0,0
97592,0,1.0,0,-1.0,-1.0,14.0,14.0,0,1,0,0.0,1.936,0.0,1
97594,0,1.0,0,-1.0,-1.0,22.0,23.0,0,0,0,0.0,3.3475001000000004,0.0,0
97595,0,0.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,-1.0,1.0,0
97596,1,1.0,1,-1.0,-1.0,-1.0,-1.0,0,0,0,8.486409199999999,0.93166667,1.0,0
97598,0,1.0,0,30.0,23.0,24.0,23.0,0,0,0,14.597142999999999,1.54188,0.0,0
97601,0,0.0,0,-1.0,-1.0,14.0,13.0,0,0,0,14.404012,1.2069499,1.0,0
97604,0,0.0,0,44.0,46.0,19.0,21.0,0,0,0,3.2297873,2.6785002,0.0,0
97605,0,0.0,0,72.0,80.0,25.0,27.0,1,0,0,0.5360679,3.8255,0.0,0
97606,0,1.0,0,34.0,3.0,16.0,12.0,0,0,0,15.200001,1.6565,1.0,0
97610,0,1.0,1,37.0,36.0,14.0,19.0,0,0,0,7.369472,1.6317999,1.0,0
97616,0,1.0,0,58.0,52.0,23.0,21.0,0,1,0,5.254385900000001,3.5165,1.0,0
97619,0,0.0,0,39.0,23.0,20.0,19.0,0,0,0,6.012802099999999,3.1234665,1.0,0
97620,0,0.0,1,51.0,47.0,22.0,13.0,0,0,0,3.315264,3.6066651,1.0,0
97622,1,1.0,0,79.0,45.0,17.0,14.0,1,0,0,5.8687587,1.51685,1.0,0
97623,1,0.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,2.4379458,3.145,0.0,0
97625,0,1.0,0,64.0,61.0,22.0,27.0,0,0,0,0.17478509,3.161,0.0,0
97629,1,0.0,0,0.0,-1.0,-1.0,-1.0,0,1,1,12.374112,2.7674999,0.0,0
97630,0,0.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,12.572858,1.62,1.0,0
97631,0,1.0,0,49.0,63.0,20.0,23.0,1,1,0,4.1048746,3.1364,1.0,0
97632,0,1.0,2,80.0,70.0,31.0,23.0,1,0,0,3.0727534,3.3819999999999997,1.0,0
97633,0,0.0,0,80.0,63.0,22.0,22.0,0,0,0,0.85276967,3.983,1.0,0
97639,0,0.0,0,46.0,73.0,17.0,25.0,1,0,0,5.0252223,3.80495,0.0,0
97643,0,0.0,0,-1.0,-1.0,25.0,19.0,0,0,0,2.1343067000000002,4.0,1.0,0
97644,0,0.0,0,66.0,71.0,24.0,24.0,0,0,0,3.142235,2.5833998,1.0,0
97646,0,0.0,1,0.0,13.0,16.0,14.0,0,0,0,8.5042858,2.945025,1.0,0
97647,0,0.0,0,55.0,62.0,16.0,15.0,1,0,0,3.6778917,3.8218498,0.0,0
97648,0,1.0,0,55.0,48.0,17.0,19.0,0,0,0,2.6158359,3.2046900000000003,1.0,0
97650,0,0.0,0,-1.0,-1.0,17.0,25.0,0,0,0,3.6333973,2.9658999,1.0,0
97651,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,1,0,5.2818532,3.1113334,1.0,0
97652,0,1.0,1,38.0,35.0,-1.0,-1.0,0,0,0,4.0289016,1.548,0.0,0
97655,0,0.0,0,34.0,44.0,16.0,17.0,0,0,0,13.633484,2.2090001,1.0,0
97657,0,1.0,0,4.0,22.0,14.0,18.0,0,0,0,9.8445597,1.786,1.0,0
97659,0,1.0,0,32.0,34.0,17.0,20.0,0,1,0,4.3937502,2.855,1.0,0
97660,0,0.0,0,39.0,56.0,15.0,15.0,0,0,0,12.003091,2.6839999999999997,1.0,0
97662,0,1.0,0,43.0,43.0,15.0,22.0,0,0,0,8.4360905,2.62275,1.0,0
97663,0,0.0,0,65.0,60.0,19.0,27.0,1,1,0,13.965648999999999,2.2459002,0.0,0
97668,0,1.0,0,47.0,59.0,24.0,18.0,1,0,0,2.3882522999999996,3.4790001000000004,1.0,0
97669,0,0.0,0,65.0,70.0,25.0,26.0,0,0,1,10.068453,3.944,1.0,0
97670,0,0.0,0,60.0,55.0,18.0,19.0,1,0,0,1.9514979,3.2825,0.0,0
97672,0,0.0,0,46.0,59.0,19.0,20.0,0,0,0,9.5971222,2.4099998,1.0,0
97673,1,0.0,0,68.0,48.0,17.0,22.0,0,0,0,14.968979999999998,2.4579999,1.0,0
97674,0,1.0,0,77.0,75.0,22.0,19.0,1,1,0,13.815498999999999,2.29,1.0,0
97675,1,0.0,1,-1.0,-1.0,-1.0,-1.0,0,1,0,0.0,-1.0,-1.0,0
97677,0,0.0,0,11.0,26.0,15.0,14.0,0,0,1,11.202836999999999,2.5320001,1.0,0
97679,0,1.0,0,56.0,48.0,23.0,29.0,1,0,0,3.5185716,1.7924,0.0,0
97681,1,1.0,0,49.0,28.0,-1.0,-1.0,0,1,0,16.360216,2.2683001,0.0,0
97686,1,0.0,3,-1.0,47.0,-1.0,-1.0,0,0,0,10.196023,3.2884998,1.0,0
97691,1,1.0,1,32.0,33.0,16.0,19.0,0,1,0,19.477833,1.04,1.0,0
97693,0,0.0,0,54.0,70.0,25.0,25.0,0,0,0,2.0646765,2.0250001,1.0,0
97698,0,0.0,0,55.0,49.0,21.0,25.0,0,0,0,5.8682284000000005,2.9320002,1.0,0
97700,1,1.0,0,-1.0,-1.0,-1.0,-1.0,0,0,0,10.309524,3.165,0.0,0
97702,1,1.0,0,21.0,35.0,-1.0,-1.0,0,0,1,29.75238,0.12,1.0,0
97703,0,1.0,0,58.0,55.0,22.0,21.0,0,0,0,5.5131197,2.2880001,1.0,0
97704,0,1.0,0,80.0,80.0,22.0,27.0,1,0,0,5.7945795,2.6910501,0.0,0
97705,0,0.0,0,8.0,40.0,15.0,14.0,0,0,0,3.1106257,3.3203498999999996,0.0,0
97707,0,0.0,0,56.0,49.0,19.0,21.0,0,0,0,1.6074499,2.24825,1.0,0
97709,0,1.0,0,-1.0,0.0,21.0,17.0,0,0,1,2.0484116,3.6659998999999996,1.0,0
97712,0,0.0,0,57.0,39.0,15.0,14.0,0,0,0,10.404166,2.7049999,0.0,0
97713,0,0.0,0,39.0,39.0,21.0,28.0,0,0,0,8.867704400000001,2.6519999999999997,0.0,0
97718,0,0.0,0,55.0,55.0,17.0,20.0,0,1,0,9.433506,2.4749999,1.0,0
97719,0,1.0,0,0.0,-1.0,27.0,32.0,0,1,0,3.5320968999999995,1.5864999,0.0,0
97722,0,0.0,0,-1.0,-1.0,22.0,22.0,0,0,1,3.4579172,3.19665,0.0,0
97723,1,1.0,0,5.0,26.0,-1.0,-1.0,0,0,1,69.979485,0.0,1.0,0
97724,0,1.0,0,40.0,18.0,16.0,9.0,0,0,1,5.4887009,2.84725,0.0,0
97725,0,0.0,0,80.0,41.0,16.0,19.0,1,0,0,8.568182,2.4317,0.0,0
97726,0,1.0,0,25.0,42.0,23.0,22.0,0,0,0,2.9139941,3.3682498999999995,1.0,0
97728,0,1.0,0,45.0,38.0,17.0,19.0,1,0,0,6.655172299999999,3.155,0.0,0
97729,0,0.0,0,21.0,68.0,18.0,17.0,0,1,0,8.1508379,3.37696,1.0,0
97730,0,0.0,0,21.0,35.0,17.0,20.0,0,0,0,9.985487,3.1141999,1.0,0
97731,0,1.0,0,55.0,59.0,26.0,19.0,1,0,0,6.3259907,3.4286665999999997,0.0,0
97732,1,0.0,0,37.0,32.0,15.0,15.0,0,1,0,11.491526,3.1705,1.0,0
97734,0,0.0,0,31.0,28.0,16.0,23.0,0,0,0,4.0930891,3.3525,0.0,0
97735,1,1.0,2,-1.0,-1.0,-1.0,-1.0,0,1,0,1.75,4.0,1.0,1
97739,1,1.0,0,18.0,44.0,15.0,18.0,0,0,0,16.694881,2.1099999,1.0,0
97744,0,1.0,0,62.0,56.0,20.0,25.0,1,0,0,6.2702312000000004,3.013,0.0,0
97745,0,0.0,0,38.0,52.0,15.0,15.0,0,0,0,2.9612625,1.38525,1.0,0
97749,0,0.0,0,73.0,59.0,22.0,20.0,1,0,0,3.6628571000000005,2.5609498,0.0,0
97756,0,0.0,0,-1.0,-1.0,18.0,28.0,1,0,0,2.1224782,3.5894001,0.0,0
97757,0,1.0,0,40.0,36.0,18.0,14.0,0,0,0,1.5894887,3.1079998,0.0,0
97758,0,1.0,0,37.0,44.0,16.0,11.0,0,0,0,2.0666666,2.9064999,0.0,0
97760,0,1.0,0,66.0,57.0,25.0,32.0,1,0,0,4.4871793,3.3800001,0.0,0
