sid,school_year,grade_level,frpl,iep,ell,gifted,total_days_enrolled,total_days_absent,days_suspended_out_of_school
19731,2005,8,"N",0,0,0,287,5,0
19731,2006,9,"N",0,0,0,282,4,0
19731,2007,10,"N",0,0,0,283,2,0
19731,2008,11,"N",0,0,0,281,57,1
19731,2009,12,"N",0,0,0,286,13,0
19732,2004,7,"F",0,0,0,286,9,0
19732,2005,8,"F",0,0,0,287,83,43
19732,2006,9,"F",0,0,0,198,1,0
19732,2007,9,"F",0,0,0,16,23,0
19732,2008,10,"F",0,0,0,47,24,0
19733,2004,6,"N",0,0,0,286,77,6
19733,2005,7,"N",0,0,0,287,4,0
19733,2006,8,"N",0,0,0,282,57,8
19733,2007,9,"N",0,0,0,283,13,0
19733,2008,10,"N",0,0,0,281,9,0
19733,2009,11,"N",0,0,0,120,0,0
19734,2004,6,"R",0,0,0,286,3,0
19734,2005,7,"R",0,0,0,287,1,0
19734,2006,8,"R",0,0,0,282,24,0
19734,2007,9,"R",0,0,0,283,16,0
19734,2008,10,"R",0,0,0,281,13,0
19734,2009,11,"R",0,0,0,286,4,0
19735,2004,6,"N",0,0,0,286,23,0
19735,2005,7,"N",0,0,0,287,0,0
19735,2006,8,"N",0,0,0,282,0,0
19735,2007,9,"N",0,0,0,283,27,0
19735,2008,10,"N",0,0,0,281,53,2
19735,2009,11,"N",0,0,0,286,21,0
19736,2008,9,"F",1,1,0,165,0,0
19737,2004,8,"N",0,0,0,283,21,0
19737,2005,9,"N",0,0,0,14,4,0
19738,2007,9,"F",0,0,0,169,14,0
19739,2005,6,"F",0,0,0,287,19,1
19739,2006,7,"F",0,0,0,178,6,0
19739,2007,8,"F",0,0,0,264,17,0
19739,2008,9,"F",0,0,0,281,7,0
19739,2009,10,"F",0,0,0,286,56,2
19740,2004,7,"N",0,0,0,286,20,0
19740,2005,8,"N",0,0,0,287,39,2
19740,2006,9,"N",0,0,0,282,5,0
19740,2007,10,"N",0,0,0,283,1,0
19740,2008,11,"N",0,0,0,281,9,0
19740,2009,12,"N",0,0,0,286,6,0
19741,2005,9,"R",0,0,0,287,79,2
19741,2006,9,"R",0,0,0,341,79,2
19741,2007,9,"R",0,0,0,78,3,0
19742,2005,6,"N",0,0,0,287,4,0
19742,2006,7,"N",0,0,0,282,19,0
19742,2007,8,"N",0,0,0,283,1,0
19742,2008,9,"N",0,0,0,281,39,2
19742,2009,10,"N",0,0,0,286,73,2
19743,2005,6,"N",0,0,0,287,0,0
19743,2006,7,"N",1,0,0,281,4,0
19743,2007,8,"N",1,0,0,283,4,0
19743,2008,9,"N",1,0,0,281,8,0
19743,2009,10,"N",1,0,0,286,2,0
19744,2004,6,"N",0,0,0,286,10,0
19744,2005,7,"N",0,0,0,287,33,2
19744,2006,8,"N",0,0,0,282,9,0
19744,2007,9,"N",0,0,0,283,13,0
19744,2008,10,"N",0,0,0,281,6,0
19744,2009,11,"N",0,0,0,286,12,0
19745,2008,9,"N",0,0,0,8,9,0
19745,2009,10,"N",0,0,0,286,3,0
19746,2005,8,"F",1,0,0,286,58,4
19746,2006,9,"F",1,0,0,281,7,0
19746,2007,10,"F",1,0,0,283,44,1
19746,2008,11,"F",1,0,0,281,4,0
19746,2009,12,"F",1,0,0,286,8,0
19747,2004,7,"N",0,0,0,286,17,0
19747,2005,8,"N",0,0,0,287,1,0
19747,2006,9,"N",0,0,0,282,6,0
19747,2007,10,"N",0,0,0,283,19,0
19747,2008,11,"N",0,0,0,281,6,0
19747,2009,12,"N",0,0,0,286,9,0
19748,2004,6,"N",0,0,0,283,14,0
19748,2005,7,"N",0,0,0,287,78,3
19748,2006,8,"N",0,0,0,282,9,0
19748,2007,9,"N",0,0,0,283,31,0
19748,2008,10,"N",0,0,0,281,1,0
19748,2009,11,"N",0,0,0,286,8,0
19749,2005,6,"N",0,0,0,287,7,0
19749,2006,7,"N",0,0,0,282,50,2
19749,2007,8,"N",0,0,1,283,60,2
19749,2008,9,"N",1,0,0,281,3,0
19749,2009,10,"N",1,0,0,286,6,0
19750,2004,7,"N",0,0,0,286,23,0
19750,2005,8,"N",0,0,0,287,13,0
19750,2006,9,"N",0,0,0,282,5,0
19750,2007,10,"N",0,0,0,283,1,0
19750,2008,11,"N",0,0,0,276,82,5
19750,2009,12,"N",0,0,0,286,58,1
19751,2005,6,"N",0,0,0,166,21,0
19751,2008,9,"N",0,0,0,6,51,1
19752,2004,7,"N",0,0,0,286,5,0
19752,2005,8,"N",0,0,0,287,16,0
19752,2006,9,"N",0,0,0,282,27,1
19752,2007,10,"N",0,0,0,283,8,0
19752,2008,10,"N",0,0,0,281,9,0
19752,2008,11,"N",0,0,0,281,9,0
19752,2009,12,"N",0,0,0,286,8,0
19753,2005,9,"N",0,0,0,287,27,0
19753,2006,10,"N",0,0,1,281,7,0
19753,2007,11,"N",1,0,0,283,1,0
19753,2008,12,"N",1,0,0,281,1,0
19754,2005,9,"F",0,0,0,274,7,0
19754,2006,9,"F",0,0,0,341,4,0
19755,2004,6,"N",0,0,0,283,6,0
19755,2005,7,"N",0,0,0,287,4,0
19755,2006,8,"N",0,0,0,282,96,6
19755,2007,9,"N",0,0,0,283,12,0
19755,2008,10,"N",0,0,0,281,2,0
19755,2009,11,"N",0,0,0,286,12,0
19756,2006,9,"N",0,0,0,281,8,0
19756,2007,10,"N",0,0,0,342,8,0
19757,2004,6,"F",0,0,0,62,35,2
19757,2005,7,"F",1,0,0,285,20,0
19757,2006,8,"F",1,0,0,282,6,0
19757,2007,9,"F",1,0,0,283,8,0
19757,2008,10,"F",1,0,0,281,15,0
19757,2009,11,"F",1,0,0,286,1,0
19758,2005,6,"N",0,0,0,287,8,0
19758,2006,7,"N",0,0,1,282,2,0
19758,2007,8,"N",1,0,0,283,9,0
19758,2008,9,"N",0,0,1,281,6,0
19758,2009,10,"N",0,0,1,286,2,0
19759,2005,6,"R",0,0,0,287,6,0
19759,2006,7,"R",1,0,0,282,15,0
19759,2007,8,"R",1,0,0,283,7,0
19759,2008,9,"R",1,0,0,279,17,0
19759,2009,10,"R",1,0,0,286,49,4
19760,2005,6,"F",0,0,0,287,8,0
19760,2006,7,"F",0,0,0,282,17,0
19760,2007,8,"F",0,0,0,283,4,0
19760,2008,9,"F",0,0,0,280,5,0
19760,2009,10,"F",0,0,0,286,20,0
19761,2004,7,"N",0,0,0,286,1,0
19761,2005,8,"N",0,0,0,287,0,0
19761,2006,9,"N",0,0,0,147,1,0
19762,2005,6,"F",0,1,0,286,24,0
19762,2006,7,"F",0,1,0,282,9,0
19762,2007,8,"F",0,1,0,283,27,2
19762,2008,9,"F",0,1,0,90,1,0
19762,2009,9,"F",0,1,0,279,37,3
19763,2004,6,"N",0,0,0,283,7,0
19763,2005,7,"N",0,0,0,285,16,0
19763,2006,8,"N",0,0,0,282,41,2
19763,2007,9,"N",0,0,0,283,19,0
19763,2008,10,"N",0,0,0,281,4,0
19763,2009,11,"N",0,0,0,146,8,0
19764,2005,9,"N",0,0,0,2,8,0
19764,2006,9,"N",0,0,0,282,3,0
19764,2007,10,"N",0,0,0,283,40,1
19764,2008,11,"N",0,0,0,281,3,0
19764,2009,12,"N",0,0,0,286,11,0
19765,2007,11,"N",0,0,0,283,1,0
19765,2008,12,"N",0,0,0,281,47,2
19766,2005,6,"N",1,0,0,287,21,0
19766,2006,7,"N",1,0,0,282,3,0
19766,2007,8,"N",1,0,0,283,7,0
19766,2008,9,"N",1,0,0,281,55,2
19767,2004,7,"F",0,0,0,286,2,0
19767,2005,8,"F",0,0,0,287,20,0
19767,2006,9,"F",0,0,0,282,5,0
19767,2007,10,"F",0,0,0,212,13,0
19768,2004,7,"N",0,0,0,286,80,5
19768,2005,8,"N",0,0,0,287,12,0
19768,2006,9,"N",0,0,0,282,57,2
19768,2007,10,"N",0,0,0,283,76,2
19768,2008,11,"N",0,0,0,281,25,0
19768,2009,12,"N",0,0,0,286,37,2
19769,2005,6,"N",0,0,0,287,3,0
19769,2006,7,"N",0,0,0,282,9,0
19769,2007,8,"N",0,0,0,283,7,0
19769,2008,9,"N",0,0,0,281,10,0
19769,2009,10,"N",0,0,0,286,54,2
19770,2008,11,"N",0,0,0,281,4,0
19770,2009,12,"N",0,0,0,286,23,0
19771,2005,7,"F",0,0,0,271,28,0
19771,2006,8,"F",0,0,0,255,0,0
19771,2007,9,"F",0,0,0,125,1,0
19772,2005,6,"N",0,0,0,155,1,0
19772,2008,9,"N",0,0,0,281,7,0
19772,2009,10,"N",0,0,0,286,18,0
19773,2006,10,"N",0,0,0,282,9,0
19774,2006,7,"N",0,0,1,282,2,0
19774,2007,8,"N",1,0,0,283,22,1
19774,2008,9,"N",1,0,0,281,14,0
19774,2009,10,"N",1,0,0,286,44,2
19775,2004,6,"F",0,0,0,286,21,0
19775,2005,7,"F",0,0,0,285,9,0
19775,2006,8,"F",0,0,1,282,57,2
19775,2007,9,"F",0,0,1,283,0,0
19775,2008,10,"F",0,0,1,281,78,3
19775,2009,11,"F",1,0,0,286,7,0
19776,2004,7,"N",0,0,0,210,10,0
19776,2005,8,"N",0,0,0,287,4,0
19776,2006,9,"N",0,0,0,282,38,1
19776,2007,10,"N",0,0,0,283,3,0
19776,2008,11,"N",0,0,0,281,2,0
19776,2009,12,"N",0,0,0,286,64,3
19777,2004,8,"N",0,0,0,286,4,0
19778,2004,6,"N",0,0,0,1,2,0
19778,2007,9,"N",0,0,0,283,8,0
19778,2008,10,"N",0,0,0,281,3,0
19778,2009,11,"N",0,0,0,286,13,0
19779,2006,7,"N",0,0,0,282,9,0
19779,2007,8,"N",0,0,0,283,13,0
19779,2008,9,"N",0,0,0,281,18,0
19779,2009,10,"N",0,0,0,286,15,0
19780,2008,9,"N",0,0,0,32,2,0
19781,2008,10,"F",0,0,0,48,7,0
19782,2005,6,"F",0,1,0,287,20,1
19782,2006,7,"F",0,1,0,106,37,0
19782,2009,10,"F",0,1,0,266,2,0
19783,2005,7,"N",0,0,0,286,1,0
19783,2006,8,"N",0,0,0,282,23,1
19783,2007,9,"N",0,0,0,283,7,0
19783,2008,10,"N",0,0,0,281,4,0
19783,2009,11,"N",0,0,0,286,65,4
19784,2005,6,"R",0,1,1,287,20,0
19784,2006,7,"R",1,1,0,282,13,0
19784,2007,8,"R",1,1,0,283,2,0
19784,2008,9,"R",0,1,1,281,9,0
19784,2009,10,"R",1,1,0,286,7,0
19785,2008,9,"N",0,0,0,281,2,0
19785,2009,10,"N",0,0,0,286,23,0
19786,2005,6,"N",0,0,0,287,34,2
19786,2006,7,"N",0,0,0,282,8,0
19786,2008,9,"N",0,0,0,281,3,0
19786,2009,10,"N",0,0,0,286,9,0
19787,2008,11,"N",0,1,0,281,4,0
19787,2009,12,"N",0,1,0,286,19,0
19788,2005,6,"N",0,1,0,287,19,0
19788,2006,7,"N",0,1,0,281,8,0
19788,2007,8,"N",0,1,0,12,3,0
19788,2009,10,"N",0,0,0,286,2,0
19789,2004,8,"N",0,0,0,286,16,0
19789,2005,9,"N",0,0,0,287,14,0
19789,2006,10,"N",0,0,0,281,19,0
19789,2007,11,"N",0,0,0,283,3,0
19789,2008,12,"N",0,0,0,281,9,0
19790,2004,8,"N",0,0,0,286,8,0
19790,2005,9,"N",0,0,0,287,9,0
19790,2006,10,"N",0,0,0,282,7,0
19790,2007,11,"N",0,0,0,283,32,2
19790,2008,12,"N",0,0,0,281,6,0
19791,2006,8,"N",1,0,0,178,46,2
19791,2007,9,"N",1,0,0,283,18,1
19792,2004,8,"F",0,0,0,286,36,1
19792,2005,9,"F",0,0,0,287,2,0
19792,2006,10,"F",0,0,0,282,44,2
19792,2007,11,"F",0,0,0,283,5,0
19792,2008,12,"F",0,0,0,281,9,0
19793,2006,8,"N",0,0,0,276,39,1
19793,2007,9,"N",0,0,0,283,0,0
19793,2008,10,"N",0,0,0,281,6,0
19793,2009,11,"N",0,0,0,286,4,0
19794,2006,9,"N",0,0,0,282,0,0
19794,2007,10,"N",0,0,0,283,36,2
19794,2008,11,"N",0,0,0,281,6,0
19794,2009,12,"N",0,0,0,286,17,0
19795,2004,8,"N",0,0,0,286,52,2
19795,2005,9,"N",0,0,0,287,6,0
19795,2006,10,"N",0,0,0,282,22,0
19795,2007,11,"N",0,0,0,283,34,2
19795,2008,12,"N",0,0,0,281,56,1
19796,2004,8,"F",0,1,0,285,18,0
19796,2005,9,"F",0,1,0,287,3,0
19796,2006,10,"F",0,1,0,282,48,2
19796,2007,11,"F",0,1,0,283,13,0
19796,2008,12,"F",0,1,0,281,6,0
19797,2004,7,"N",0,0,0,286,2,0
19797,2005,8,"N",0,0,0,287,15,0
19797,2006,9,"N",0,0,0,282,6,0
19797,2007,10,"N",0,0,0,283,8,0
19797,2008,11,"N",0,0,0,281,6,0
19797,2009,12,"N",0,0,0,286,4,0
19798,2005,6,"N",0,0,0,287,5,0
19798,2006,7,"N",1,0,0,282,11,0
19798,2007,8,"N",1,0,0,283,2,0
19798,2008,9,"N",1,0,0,281,5,0
19798,2009,10,"N",1,0,0,286,1,0
19799,2007,11,"F",0,0,0,209,20,0
19800,2005,6,"N",0,1,0,287,9,0
19800,2006,7,"N",0,1,0,282,6,0
19800,2007,8,"N",0,1,0,283,6,0
19800,2008,9,"N",0,1,0,157,16,0
19800,2009,9,"N",0,1,0,112,52,2
19801,2008,11,"N",0,0,1,281,8,0
19801,2009,12,"N",1,0,0,286,7,0
19802,2004,8,"F",0,1,0,286,42,2
19802,2005,9,"F",0,1,0,287,58,1
19802,2006,10,"F",0,1,0,282,1,0
19802,2007,11,"F",0,0,0,283,7,0
19802,2008,12,"F",0,0,0,281,8,0
19803,2007,9,"N",0,0,0,283,32,1
19803,2008,10,"N",0,0,0,281,0,0
19803,2009,11,"N",0,0,0,286,53,2
19804,2004,6,"N",0,0,0,286,3,0
19804,2005,7,"N",0,0,0,287,8,0
19804,2006,8,"N",0,0,0,282,64,5
19804,2007,9,"N",0,0,0,283,5,0
19804,2008,10,"N",0,0,0,281,49,2
19804,2009,11,"N",0,0,0,286,6,0
19805,2004,6,"N",0,0,0,286,78,3
19805,2005,7,"N",1,0,0,287,2,0
19805,2006,8,"N",1,0,0,282,1,0
19805,2007,9,"N",1,0,0,283,22,0
19805,2008,10,"N",1,0,0,281,4,0
19805,2009,11,"N",1,0,0,286,59,2
19806,2004,7,"N",0,0,0,286,68,7
19806,2005,8,"N",0,0,0,285,33,0
19806,2006,9,"N",0,0,0,282,3,0
19806,2007,10,"N",0,0,0,283,46,1
19806,2008,11,"N",0,0,0,281,5,0
19806,2009,12,"N",0,0,0,286,5,0
19807,2004,7,"F",0,1,0,286,102,10
19807,2005,8,"F",0,0,0,285,1,0
19807,2006,9,"F",0,0,0,282,49,8
19807,2007,9,"F",0,0,0,104,1,0
19808,2006,9,"R",0,1,0,182,2,0
19809,2005,6,"N",0,0,0,285,0,0
19809,2006,7,"N",0,0,0,282,5,0
19809,2007,8,"N",0,0,0,283,6,0
19809,2008,9,"N",0,0,0,281,15,0
19809,2009,10,"N",0,0,0,71,17,0
19810,2004,8,"N",0,0,0,286,7,0
19811,2004,8,"F",0,1,0,286,2,0
19811,2005,9,"F",0,1,0,287,31,2
19811,2006,10,"F",0,1,0,282,2,0
19811,2007,11,"F",0,1,0,283,19,0
19811,2008,12,"F",0,1,0,281,89,6
19812,2004,8,"N",0,0,0,286,50,2
19812,2005,9,"N",0,0,0,287,2,0
19812,2006,9,"N",0,0,0,281,2,0
19812,2007,10,"N",0,0,0,283,9,0
19812,2008,12,"N",0,0,0,281,24,0
19812,2009,12,"N",0,0,0,14,2,0
19813,2004,7,"N",0,0,0,286,8,0
19813,2005,8,"N",0,0,0,286,43,2
19813,2006,9,"N",0,0,0,282,9,0
19813,2007,10,"N",0,0,0,283,20,1
19813,2008,10,"N",0,0,0,145,8,0
19814,2004,6,"F",0,0,0,283,0,0
19814,2005,7,"F",0,0,0,287,7,0
19814,2006,8,"F",0,0,0,282,47,4
19814,2007,9,"F",0,0,0,275,26,1
19814,2008,10,"F",0,0,0,137,17,0
19814,2009,11,"F",0,0,0,106,1,0
19815,2009,12,"N",0,0,0,286,3,0
19816,2004,8,"N",0,0,0,282,36,1
19816,2005,9,"N",0,0,0,53,6,0
19817,2008,11,"N",0,0,0,88,42,2
19818,2004,6,"F",0,1,0,279,24,0
19818,2005,7,"F",0,1,0,286,16,0
19818,2006,8,"F",0,0,0,282,70,3
19818,2007,9,"F",0,0,0,283,102,28
19818,2008,10,"F",0,0,0,281,3,0
19818,2009,11,"F",0,0,0,266,23,0
19819,2004,8,"N",0,1,0,285,40,2
19819,2005,9,"N",0,1,0,33,63,6
19820,2004,8,"N",0,0,0,281,5,0
19820,2005,9,"N",0,0,0,633,38,0
19820,2006,10,"N",0,0,0,282,6,0
19820,2007,11,"N",0,0,0,283,57,2
19820,2008,12,"N",0,0,0,281,5,0
19821,2004,6,"F",0,0,0,72,2,0
19821,2005,7,"F",0,0,0,159,6,0
19821,2009,11,"F",0,0,0,286,23,0
19822,2005,6,"F",0,0,0,285,3,0
19822,2006,7,"F",0,0,0,237,14,0
19822,2007,8,"F",0,0,0,283,6,0
19822,2008,9,"F",0,0,0,281,14,0
19822,2009,10,"F",0,0,0,282,6,0
19823,2004,7,"F",0,0,0,276,97,3
19823,2005,8,"F",0,0,0,287,1,0
19823,2006,9,"F",0,0,0,282,0,0
19823,2007,10,"F",0,0,0,283,35,2
19823,2008,11,"F",0,0,0,281,12,0
19823,2009,12,"F",0,0,0,286,2,0
19824,2005,6,"N",0,0,0,287,5,0
19824,2006,7,"N",0,0,0,282,3,0
19824,2007,8,"N",0,0,0,283,2,0
19824,2008,9,"N",0,0,0,281,4,0
19825,2004,7,"N",0,0,0,283,4,0
19825,2005,8,"N",0,0,0,287,1,0
19825,2006,9,"N",0,0,0,341,3,0
19826,2004,6,"F",0,1,0,286,8,0
19826,2005,7,"F",0,1,0,287,8,0
19826,2006,8,"F",0,1,0,278,37,2
19826,2007,9,"F",0,1,0,283,9,0
19826,2008,10,"F",0,0,0,281,9,0
19826,2009,11,"F",0,0,0,286,31,1
19827,2005,6,"F",0,1,0,287,2,0
19827,2006,7,"F",0,1,0,282,94,76
19827,2007,8,"F",0,1,0,283,8,0
19827,2008,9,"F",0,1,0,281,4,0
19827,2009,10,"F",0,0,0,286,3,0
19828,2004,7,"N",0,0,0,286,24,0
19828,2005,8,"N",0,0,0,287,52,6
19828,2006,9,"N",0,0,0,282,4,0
19828,2007,10,"N",0,0,0,283,5,0
19828,2008,11,"N",0,0,0,281,9,0
19828,2009,12,"N",0,0,0,286,1,0
19829,2004,7,"F",0,0,0,286,37,3
19829,2005,8,"F",0,0,0,287,24,1
19829,2006,8,"F",0,0,0,282,15,0
19829,2007,9,"F",0,0,0,55,0,0
19830,2004,6,"N",0,0,0,286,24,0
19830,2005,7,"N",0,0,0,287,9,0
19830,2006,8,"N",0,0,0,282,7,0
19830,2007,9,"N",0,0,0,283,20,0
19830,2008,10,"N",0,0,0,281,1,0
19830,2009,11,"N",0,0,0,286,9,0
19831,2006,9,"F",0,0,0,282,9,0
19832,2004,6,"N",0,0,0,15,4,0
19832,2008,9,"N",0,0,0,281,21,0
19832,2009,10,"N",0,0,0,286,8,0
19833,2007,11,"N",0,0,0,97,5,0
19834,2004,6,"F",0,0,0,190,10,0
19834,2005,7,"F",0,0,0,277,6,0
19834,2006,8,"F",0,0,0,75,45,2
19834,2007,9,"F",0,0,0,194,15,0
19835,2007,9,"N",0,0,0,283,0,0
19835,2008,10,"N",0,0,0,281,5,0
19835,2009,11,"N",0,0,0,286,6,0
19836,2005,6,"F",0,1,0,285,4,0
19836,2006,7,"F",0,1,0,282,8,0
19836,2007,8,"F",0,1,0,283,44,2
19836,2008,9,"F",0,1,0,281,0,0
19836,2009,10,"F",0,1,0,286,2,0
19837,2008,9,"N",0,0,0,281,3,0
19837,2009,10,"N",0,0,0,286,26,0
19838,2005,6,"N",0,0,0,287,1,0
19838,2006,7,"N",0,0,0,282,9,0
19838,2007,8,"N",0,0,0,283,8,0
19838,2008,9,"N",0,0,0,281,55,2
19838,2009,10,"N",0,0,0,286,2,0
19839,2007,9,"F",0,0,0,26,8,0
19840,2006,10,"N",0,0,0,282,0,0
19840,2007,11,"N",0,0,0,6,2,0
19841,2004,7,"F",0,0,0,286,5,0
19841,2005,8,"F",0,0,1,287,7,0
19841,2006,9,"F",1,0,0,277,5,0
19841,2007,10,"F",1,0,0,241,7,0
19841,2008,11,"F",1,0,0,281,52,2
19841,2009,12,"F",1,0,0,286,18,1
19842,2004,8,"N",0,0,0,286,6,0
19842,2005,9,"N",0,0,0,293,8,0
19842,2006,10,"N",0,0,0,282,115,42
19842,2007,11,"N",0,0,0,283,3,0
19842,2008,12,"N",0,0,0,281,6,0
19843,2005,6,"F",0,0,0,280,19,0
19843,2006,7,"F",1,0,0,282,0,0
19843,2007,8,"F",1,0,0,283,0,0
19843,2008,9,"F",1,0,0,281,3,0
19843,2009,10,"F",1,0,0,286,0,0
19844,2004,6,"N",0,0,0,286,1,0
19844,2005,7,"N",0,0,0,287,60,4
19844,2006,8,"N",0,0,0,282,22,0
19844,2007,9,"N",0,0,0,283,2,0
19844,2008,10,"N",0,0,0,281,20,0
19844,2009,11,"N",0,0,0,286,9,0
19845,2004,6,"N",0,0,0,286,3,0
19845,2005,7,"N",0,0,0,287,8,0
19845,2006,8,"N",0,0,0,282,18,0
19845,2007,9,"N",0,0,0,283,53,2
19845,2008,10,"N",0,0,0,281,9,0
19845,2009,11,"N",0,0,0,286,14,0
19846,2004,6,"F",0,0,0,283,9,0
19846,2005,7,"F",0,0,0,287,12,0
19846,2006,8,"F",0,0,0,282,23,0
19846,2007,8,"F",0,0,0,283,41,1
19846,2008,9,"F",0,0,0,76,41,2
19847,2008,9,"N",0,0,0,281,13,0
19847,2009,10,"N",0,0,0,286,12,0
19848,2004,7,"N",0,0,0,285,15,0
19848,2005,8,"N",0,0,0,287,7,0
19848,2006,9,"N",0,0,0,282,1,0
19848,2007,10,"N",0,0,0,283,12,0
19848,2008,11,"N",0,0,0,281,22,0
19848,2009,12,"N",0,0,0,286,17,0
19849,2004,8,"F",0,0,0,286,4,0
19849,2005,9,"F",0,0,0,646,8,0
19850,2004,7,"F",0,1,0,286,2,0
19850,2005,8,"F",0,0,0,145,52,2
19850,2006,9,"F",0,0,0,225,6,0
19850,2007,10,"F",1,0,0,279,1,0
19850,2009,12,"F",1,0,0,279,8,0
19851,2004,8,"N",0,0,0,191,7,0
19851,2005,9,"N",0,0,0,163,8,0
19852,2005,6,"F",0,0,0,287,15,1
19852,2006,7,"F",0,0,0,276,4,0
19852,2007,8,"F",0,0,0,283,0,0
19852,2008,9,"F",0,0,0,280,95,4
19852,2009,10,"F",0,0,0,286,61,4
19853,2004,8,"N",0,0,0,286,9,0
19853,2005,9,"N",0,0,0,287,4,0
19853,2006,10,"N",0,0,0,282,5,0
19854,2004,6,"F",0,0,0,286,18,0
19854,2005,7,"F",0,0,0,276,52,6
19854,2006,8,"F",0,0,0,59,20,0
19854,2007,9,"F",0,0,0,283,48,2
19855,2004,7,"N",0,0,0,286,3,0
19855,2005,8,"N",0,0,0,285,2,0
19855,2006,9,"N",0,0,0,6,5,0
19856,2005,6,"F",0,0,0,279,20,0
19856,2006,7,"F",0,0,0,282,38,2
19856,2007,8,"F",0,0,0,280,0,0
19856,2008,9,"F",0,0,0,281,2,0
19856,2009,9,"F",0,0,0,14,8,0
19857,2004,6,"R",0,0,0,286,3,0
19857,2005,7,"R",0,0,0,287,45,4
19857,2006,8,"R",0,0,0,282,0,0
19857,2007,9,"R",0,0,0,283,8,0
19857,2008,10,"R",0,0,0,281,7,0
19857,2009,11,"R",0,0,0,286,3,0
19858,2004,7,"N",0,0,0,286,5,0
19858,2005,8,"N",0,0,0,287,93,4
19858,2006,9,"N",0,0,0,282,5,0
19858,2007,10,"N",0,0,1,283,3,0
19858,2008,11,"N",1,0,0,281,10,0
19858,2009,12,"N",1,0,0,286,9,0
19859,2007,11,"N",0,0,0,149,5,0
19860,2004,8,"N",0,0,0,286,59,1
19860,2005,9,"N",0,0,0,287,6,0
19860,2006,10,"N",0,0,0,281,17,0
19860,2007,11,"N",0,0,0,283,2,0
19860,2008,12,"N",0,0,0,281,34,1
19861,2007,11,"N",0,0,0,283,20,0
19861,2008,12,"N",0,0,0,55,48,2
19862,2005,6,"F",0,1,0,287,11,0
19862,2006,7,"F",0,0,0,71,3,0
19862,2008,9,"F",0,0,0,182,6,0
19863,2007,10,"N",0,0,0,275,2,0
19863,2008,11,"N",0,0,0,281,15,0
19863,2009,12,"N",0,0,0,286,3,0
19864,2004,6,"F",0,0,0,114,7,0
19864,2005,7,"F",0,0,0,249,10,0
19864,2006,8,"F",0,0,0,261,37,3
19864,2007,9,"F",1,0,0,153,4,0
19864,2008,10,"F",1,0,0,281,2,0
19864,2009,10,"F",1,0,0,155,47,3
19865,2008,9,"N",0,0,0,281,21,0
19865,2009,10,"N",0,0,0,286,16,0
19866,2004,6,"N",0,0,0,286,0,0
19866,2005,7,"N",0,0,0,287,20,0
19866,2006,8,"N",0,0,0,281,7,0
19866,2007,9,"N",0,0,0,283,7,0
19866,2008,10,"N",0,0,0,281,3,0
19866,2009,12,"N",0,0,0,286,24,0
19867,2004,8,"N",0,0,0,286,3,0
19867,2005,9,"N",0,0,0,344,6,0
19868,2005,7,"F",0,0,0,286,91,3
19868,2006,8,"F",0,0,0,282,4,0
19868,2007,9,"F",0,0,0,283,3,0
19868,2008,10,"F",0,0,0,281,8,0
19869,2007,9,"F",0,0,0,283,0,0
19869,2008,10,"F",0,0,0,281,4,0
19869,2009,11,"F",0,0,0,286,2,0
19870,2004,7,"N",0,0,0,127,3,0
19870,2005,8,"N",0,0,0,259,0,0
19870,2006,9,"N",0,0,0,282,56,1
19870,2007,9,"N",0,0,0,283,16,0
19870,2008,9,"N",0,0,0,118,19,0
19871,2005,7,"F",0,0,0,106,3,0
19871,2006,8,"F",0,0,0,282,3,0
19871,2007,9,"F",0,0,0,243,1,0
19872,2005,6,"F",1,0,0,287,1,0
19872,2006,7,"F",1,0,0,282,14,0
19872,2007,8,"F",1,0,0,283,4,0
19872,2008,9,"F",1,0,0,281,17,0
19872,2009,10,"F",1,0,0,286,6,0
19873,2004,8,"F",0,0,0,286,3,0
19873,2005,9,"F",0,0,0,287,51,1
19873,2006,10,"F",0,0,0,281,9,0
19873,2007,10,"F",0,0,0,149,0,0
19874,2004,6,"N",0,0,0,286,15,0
19874,2005,7,"N",0,0,0,287,1,0
19874,2006,8,"N",0,0,0,282,29,0
19874,2007,9,"N",0,0,0,283,13,0
19874,2008,10,"N",0,0,0,281,1,0
19874,2009,11,"N",0,0,0,286,59,7
19875,2004,8,"N",0,0,0,286,5,0
19875,2005,9,"N",1,0,0,631,2,0
19875,2006,10,"N",1,0,0,282,35,2
19875,2007,11,"N",1,0,0,283,1,0
19875,2008,12,"N",1,0,0,281,7,0
19876,2004,7,"N",0,0,0,286,1,0
19876,2005,8,"N",0,0,0,287,3,0
19876,2006,9,"N",0,0,0,282,79,3
19876,2007,10,"N",0,0,0,283,24,1
19876,2008,11,"N",0,0,0,193,75,3
19877,2004,8,"N",0,0,0,286,20,0
19877,2005,9,"N",0,0,0,281,2,0
19877,2006,9,"N",0,0,0,153,5,0
19878,2004,7,"N",0,0,0,286,1,0
19878,2005,8,"N",0,0,0,287,7,0
19878,2006,9,"N",0,0,0,282,8,0
19878,2007,10,"N",0,0,0,283,10,0
19878,2008,11,"N",0,0,0,281,42,2
19878,2009,12,"N",0,0,0,286,3,0
19879,2004,8,"N",0,1,0,254,6,0
19879,2005,9,"N",0,1,0,75,43,2
19880,2004,8,"N",0,0,0,286,7,0
